Original Query,ID,BM25 Score,SBERT Score,rating_signal,popularity_signal,recency_signal,genre_match,platform_match,Label,rating_boost,popularity_boost,recency_boost,predicted_score,Title,Genres,Platforms,Rating,Release_Date
Remastered classic JRPGs on current-gen consoles,3431,10.004547128979477,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.8338469571297571,Lumines Remastered,Arcade | Indie | Music | Puzzle,Windows PC | PlayStation 4 | Xbox One | Nintendo Switch,3.8,"Jun 26, 2018"
Remastered classic JRPGs on current-gen consoles,12136,21.20836963587996,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8299031707179821,Creative Console,Adventure | Indie | Racing | Simulator | Sport | Strategy,Windows PC,,"Jan 10, 2023"
Remastered classic JRPGs on current-gen consoles,35891,14.464898681798502,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.7350509952951092,Tamagotchi Gen 2,Simulator,Handheld Electronic LCD,4.3,"Feb 01, 1997"
Remastered classic JRPGs on current-gen consoles,34503,9.942927894414538,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5417454571728721,Classic Snake,['Arcade'],['Mac'],,"Mar 14, 2013"
Remastered classic JRPGs on current-gen consoles,796,9.90559188431636,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5417454571728721,Grim Fandango Remastered,"['Adventure', 'Point-and-Click', 'Puzzle']","['Windows PC', 'Android', 'Mac', 'Linux', 'PlayStation 4', 'iOS', 'Xbox One', 'PlayStation Vita', 'Nintendo Switch']",4.0,"Jan 26, 2015"
Remastered classic JRPGs on current-gen consoles,2621,17.576853244083228,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4400469653296218,YIIK: A Postmodern RPG,"['Adventure', 'Indie', 'RPG']","['Windows PC', 'Mac', 'PlayStation 4', 'iOS', 'Nintendo Switch']",1.7,"Jan 17, 2019"
Remastered classic JRPGs on current-gen consoles,20710,9.86546764066158,0.0,0.0,0.0,,0,1,3,0,0,0,0.43047706822964116,Tamagotchi Classic - Gen1,[],[],,TBD
Remastered classic JRPGs on current-gen consoles,18472,9.86546764066158,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2512587969929645,Interplay's Classic Collection,[],['Windows PC'],,"Dec 31, 1993"
Remastered classic JRPGs on current-gen consoles,9628,12.381335324012143,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.18699514575389198,RPG Maker XP,['RPG'],['Windows PC'],3.9,"Jul 22, 2004"
Remastered classic JRPGs on current-gen consoles,28080,0.0,0.6099050045013428,0.0,0.0,0.0,1,0,0,0,0,0,0.16954482583230107,Final Fantasy XII: The Zodiac Age - Limited Steelbook Edition,['RPG'],['PlayStation 4'],4.7,"Jul 11, 2017"
Remastered classic JRPGs on current-gen consoles,5365,0.0,0.6049869060516357,0.0,0.0,0.0,1,0,0,0,0,0,0.16954482583230107,Final Fantasy XVI: Deluxe Edition,['RPG'],['PlayStation 5'],,"Jun 22, 2023"
Remastered classic JRPGs on current-gen consoles,21743,0.0,0.5789244174957275,0.0,0.0,0.0,1,0,0,0,0,0,0.06946720229799025,Final Fantasy ++,['RPG'],['NES'],,"Jan 20, 2007"
Remastered classic JRPGs on current-gen consoles,17850,0.0,0.5781886577606201,0.0,0.0,0.0,1,0,0,0,0,0,0.06946720229799025,Tales of the World: Narikiri Dungeon 2,['RPG'],['Game Boy Advance'],,"Nov 25, 2002"
Remastered classic JRPGs on current-gen consoles,35721,0.0,0.573411762714386,0.0,0.0,0.0,1,0,0,0,0,0,-0.10520735569328808,Tales of Shadowland,['RPG'],['Windows PC'],,"Nov 16, 2021"
Remastered classic JRPGs on current-gen consoles,36660,10.854199126214857,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,Tecmo Classic Arcade,"['Adventure', 'Arcade', 'Sport', 'Strategy']",['Xbox'],2.7,"Sep 14, 2005"
Remastered classic JRPGs on current-gen consoles,37700,12.295975028436136,0.0,0.0,0.0,0.0,1,0,0,0,0,0,-0.2934975940585785,Space RPG 3,['RPG'],['Android'],,"May 20, 2017"
Remastered classic JRPGs on current-gen consoles,16100,11.9458745787079,0.0,0.0,0.0,,1,1,0,0,0,0,-0.5928081474828198,Devil Slayer,['RPG'],[],,TBD
Remastered classic JRPGs on current-gen consoles,27934,0.0,0.6300574541091919,0.0,0.0,0.0,1,0,0,0,0,0,-0.6716188091752207,Bootleg Fantasy,['RPG'],['Game Boy'],,"Dec 31, 2018"
Remastered classic JRPGs on current-gen consoles,25601,0.0,0.6722061634063721,0.0,0.0,,1,1,0,0,0,0,-0.7336155156129407,Advanced Dungeons & Dragons Cartridge,['RPG'],[],,TBD
Remastered classic JRPGs on current-gen consoles,18978,10.106393592571187,0.0,0.0,0.0,,1,0,0,0,0,0,-0.9233852375136057,LostTale,['RPG'],['Windows PC'],,TBD
Remastered classic JRPGs on current-gen consoles,28757,0.0,0.634752631187439,0.0,0.0,,1,1,0,0,0,0,-1.2048995569880474,Monato Esprit,['RPG'],[],,TBD
Remastered classic JRPGs on current-gen consoles,26292,0.0,0.6329585313796997,0.0,0.0,,1,1,0,0,0,0,-1.2048995569880474,Grand Fantasia,['RPG'],[],2.5,TBD
Remastered classic JRPGs on current-gen consoles,22755,0.0,0.6304766535758972,0.0,0.0,,1,1,0,0,0,0,-1.2048995569880474,Advanced Dungeons & Dragons Collector's Edition Vol. 3,['RPG'],[],,TBD
Remastered classic JRPGs on current-gen consoles,15034,18.6120648911245,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,22393,18.47758485008392,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,9970,17.531353759109656,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,15360,16.623468454402307,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,29689,16.472814299858992,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,25303,16.397667920674785,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,7134,16.324882555363082,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,16042,16.324882555363082,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,24555,16.324882555363082,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,26229,16.324882555363082,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,39905,16.324882555363082,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,35358,13.8427970285665,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,38961,12.967674663685106,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,30805,12.731234577428642,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,9927,12.635503091752534,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,33416,12.533441152097623,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,19833,12.519750136924063,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,11096,12.5142395136086,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,726,12.511939625281771,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,11577,12.355721666272682,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,24058,12.295975028436136,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,13632,12.295975028436136,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,37449,12.281881463020142,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,385,12.056423385220253,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,13444,12.01404705378944,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,31786,11.969039954887988,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,39142,11.76875942494734,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,Half-Life 2 Classic,['Shooter'],['Windows PC'],,TBD
Remastered classic JRPGs on current-gen consoles,38545,11.625841506375773,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,27157,11.621685482290294,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,21758,11.424734290201124,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,1912,11.061802355677044,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,5026,10.99999771113112,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,26604,10.974218821923616,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,6144,10.969218050139602,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,13404,10.969218050139602,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,16030,10.969218050139602,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,7203,10.969218050139602,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,309,10.94108006978899,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,33547,10.907989883655413,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,8190,10.90738683513424,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,37965,10.888655096757487,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,11969,10.828328751136205,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,10364,10.755585235000671,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,2808,10.751947855113464,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,15316,10.744854289160958,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,36872,10.684098350683104,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,27475,10.683214111392724,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,20169,10.670780720358096,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,28573,10.629445209464643,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,39150,10.619117600411366,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,20967,10.607240006301096,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,8635,10.5867191561633,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,25399,10.39118321410273,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,26948,10.292208773557627,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,36087,10.233498695019412,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,34173,10.222954509057132,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,26672,10.199439193128354,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,33632,10.12622275600332,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,12321,10.120263066172855,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,2059,9.976233085933274,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,5159,9.951882420553568,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,2769,9.950508376766022,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,22977,9.911128932928833,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,34404,9.91067859088894,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,415,9.879777700636309,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,28390,9.871343862801444,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,3166,9.86546764066158,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,8377,9.86546764066158,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,38011,9.86546764066158,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,37421,9.86546764066158,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,34970,9.86546764066158,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,31945,9.86546764066158,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,15941,9.86546764066158,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,15795,9.86546764066158,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Remastered classic JRPGs on current-gen consoles,6836,9.86546764066158,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,19419,18.782724229688466,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6883386168348717,Stretch Arcade,,PlayStation 4 | Xbox One,2.1,"Nov 22, 2019"
Retro arcade games with modern ports,15004,9.988280997637291,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5417454571728721,Pinball Arcade,"['Arcade', 'Pinball', 'Simulator']","['Windows PC', 'Mac', 'PlayStation 4', 'PlayStation 3', 'Xbox One', 'PlayStation Vita']",3.4,"Jul 11, 2012"
Retro arcade games with modern ports,18251,14.520985722930613,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.44124565718290165,Port Valley,Adventure | Indie | Puzzle,Windows PC | Mac | Linux,,"Dec 31, 2023"
Retro arcade games with modern ports,36660,9.6259925396571,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2512587969929645,Tecmo Classic Arcade,"['Adventure', 'Arcade', 'Sport', 'Strategy']",['Xbox'],2.7,"Sep 14, 2005"
Retro arcade games with modern ports,38245,10.84480907959794,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,Minecraft Dungeons Arcade,Adventure | Brawler | RPG,Arcade,3.6,"Sep 30, 2021"
Retro arcade games with modern ports,29783,10.612657556964455,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,Super Retro Kart,Racing,SNES,,"Mar 28, 2023"
Retro arcade games with modern ports,30606,17.245847676563127,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,40676,16.68502112065206,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,11318,16.20807649344898,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,20483,15.395931088858616,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,35550,15.373465621206432,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,37110,15.105425329842523,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,32892,14.355039238638144,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,16522,14.355039238638144,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,27699,14.106206444995488,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,24817,14.083025382112671,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,Ousama Game,,,,TBD
Retro arcade games with modern ports,32570,14.04884447809445,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,11702,13.895924390883843,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,21735,13.459317396699998,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,6179,13.20399307047071,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,26904,13.16336699869179,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,34425,13.027256972864205,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,27621,12.872469220556797,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,5869,12.697930517731724,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,6375,12.536537976941329,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,18005,12.533689805258415,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,38635,12.49264515066553,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,22598,12.46836752810577,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,25073,12.45826512787071,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,16206,12.345146090324684,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,12169,12.271279380097514,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,10045,12.271279380097514,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,809,12.271279380097514,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,13113,12.198206051836628,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,19535,12.161984544209318,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,10278,12.124967234329924,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,7641,12.114675567818605,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,35141,12.088228474681644,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,Retro World,"['Adventure', 'Arcade', 'Brawler', 'Fighting', 'Indie', 'Music', 'Pinball', 'Platform', 'Point-and-Click', 'Puzzle', 'Quiz/Trivia', 'Racing', 'Real Time Strategy', 'RPG', 'Shooter', 'Simulator', 'Sport', 'Strategy', 'Tactical', 'Turn Based Strategy']","['Windows PC', 'Mac', 'Linux']",,TBD
Retro arcade games with modern ports,35614,12.037336207408597,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,35306,11.859228142078758,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,31490,11.765933277387036,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,6451,11.704262400084176,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,12972,11.655568888901325,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,14882,11.65368007487448,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,7826,11.544612190676917,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,9021,11.541792395065483,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,27084,11.536015969215562,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,35359,11.41171081489956,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,Giddy 3: The Retro Eggsperience,Adventure | Platform,,,TBD
Retro arcade games with modern ports,22492,11.241531821335606,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,11416,11.165090268148289,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,27955,11.061122774011892,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,16215,10.936951512655728,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,11455,10.936951512655728,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,18879,10.882223199165708,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,38140,10.824027633391957,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,36203,10.739098636991596,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,23441,10.70032600310128,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,33385,10.605379445444235,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,40959,10.595720817596565,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,37412,10.595720817596565,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,9285,10.57208413273065,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,22980,10.51664558568002,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,35806,10.471470456282097,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,33000,10.471470456282097,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,31689,10.471470456282097,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,9848,10.471470456282097,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,39555,10.454254393618982,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,36316,10.447744035604618,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,34366,10.4091140228399,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,15383,10.365428005158094,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,28962,10.347729321119022,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,39261,10.347034295026994,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,40794,10.316588847012756,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,25238,10.27368180191753,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,26316,10.27368180191753,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,32692,10.25039985196168,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,33615,10.25039985196168,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,39168,10.25039985196168,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,33664,10.25039985196168,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,5792,10.21855665042196,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,24070,10.121599142325586,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,30112,10.003558288333108,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,35319,10.003558288333108,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Retro arcade games with modern ports,18098,9.937126855467914,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
